program_id,program_name,program_type,contract_type,program_phase,BAC,AC,EV,PV,CPI,SPI,cost_variance,schedule_variance,subcontractor_delay_days,change_orders_count,material_cost_inflation_pct,supplier_risk_score,months_remaining,historical_rebaseline_count,final_eac,overrun_flag,risk_band
PRG-1270,Missile Program 271,Missile,Fixed Price,Deployment,287279559.8579747,112916723.5723148,109151237.94549966,120321544.07738042,0.9666525426200165,0.9071628757963995,-3765485.6268151402,-11170306.13188076,34,8,3.9536501240380417,13.828700149410711,17,1,322684425.99288136,1,High
PRG-1271,ISR Program 272,ISR,Cost Plus,Test,464926574.02864,130171528.84566629,132158651.05589506,128670713.30529837,1.0152654134729011,1.0271074719413487,1987122.210228771,3487937.750596687,103,1,10.178650273662722,52.34238478448924,19,4,499835316.8039735,1,High
PRG-1272,Sustainment Program 273,Sustainment,Cost Plus,Build,262868241.87734362,85050137.84556645,70213333.04716338,81044699.0735039,0.8255522545378626,0.866353183488078,-14836804.79840307,-10831366.026340514,98,8,4.294637393021105,23.20804606697878,4,2,346896177.7374184,1,High
PRG-1273,ISR Program 274,ISR,Cost Plus,Deployment,433168493.5782102,209867955.03222573,192425499.96033147,180505251.6601608,0.9168884307791729,1.066038235400558,-17442455.07189426,11920248.30017066,42,8,1.9499564195175632,87.84721553959879,26,4,516058549.2604407,1,High
PRG-1274,ISR Program 275,ISR,Cost Plus,Deployment,138992811.11896777,42022158.48972783,37474818.99209518,37979966.421141066,0.8917871032554353,0.9866996346588474,-4547339.4976326525,-505147.4290458858,68,7,7.558633505027263,26.403370227561407,3,3,170778522.72710678,1,High
PRG-1275,Missile Program 276,Missile,Cost Plus,Deployment,181601987.6467387,130713190.9151184,116537904.17556071,135108629.93780655,0.8915542751246679,0.8625496700633087,-14175286.739557683,-18570725.762245834,4,11,7.151664515710467,0.09924640506289162,4,0,220171950.1279687,1,High
PRG-1276,ISR Program 277,ISR,Fixed Price,Deployment,29812631.9085204,22619538.96011242,23715450.85815523,18587518.012090344,1.0484497893602231,1.275880450672833,1095911.8980428092,5127932.846064884,94,6,9.264561533704324,79.30207886015897,12,0,31103303.33336496,1,Medium
PRG-1277,ISR Program 278,ISR,Cost Plus,Deployment,230821846.03241816,125834478.85860702,115670927.9809556,121266008.62494028,0.9192307945338922,0.9538610967126863,-10163550.877651423,-5595080.643984675,83,6,10.093864115624054,90.9051019798284,8,4,282058909.33302337,1,High
PRG-1278,Radar Program 279,Radar,Fixed Price,Test,290231476.19186103,212785134.50128308,214907428.7675712,215763003.8341154,1.0099738840838777,0.9960346535256713,2122294.2662881315,-855575.0665441751,53,12,6.482120017239772,58.82685546050872,10,4,303319784.21233106,1,Medium
PRG-1279,Missile Program 280,Missile,Cost Plus,Design,411851394.836397,307109933.16949064,280481793.5212818,320037004.6325031,0.9132944370330311,0.8764042578243652,-26628139.648208857,-39555211.11122131,108,6,7.275600682401505,0.06423036998737253,23,3,501881879.15346396,1,High
PRG-1280,Missile Program 281,Missile,Cost Plus,Test,347058904.2393161,160475637.5214582,163760709.58815092,172810456.42446262,1.020470846026416,0.9476319487630805,3285072.06669271,-9049746.836311698,68,3,11.108006950910989,75.53715412253077,36,4,374661253.4270934,1,High
PRG-1281,ISR Program 282,ISR,Cost Plus,Test,270011436.17867255,206152332.63568708,187499611.51322994,196164406.49343625,0.9095197183365358,0.9558289134349343,-18652721.122457147,-8664794.98020631,119,6,2.1944520260370837,15.352829404463053,15,4,327677515.52391064,1,High
PRG-1282,Avionics Program 283,Avionics,Cost Plus,Build,98901788.44373298,73365523.49735536,62919804.88768793,71455525.87455365,0.857620880875416,0.8805449839967462,-10445718.609667428,-8535720.986865722,5,12,4.339409167538257,88.87954941814333,8,3,125167658.01184757,1,High
PRG-1283,Avionics Program 284,Avionics,Cost Plus,Build,246057026.45927218,149308559.7318915,122270482.94371174,155506493.80612788,0.8189114084501843,0.7862725211729619,-27038076.78817977,-33236010.862416133,55,13,7.085184946915661,34.403716825915374,8,2,335861977.7324488,1,High
PRG-1284,Missile Program 285,Missile,Cost Plus,Deployment,318891845.290901,192623517.54817432,183249919.36136645,203250875.0537414,0.9513372079062798,0.901594737601565,-9373598.18680787,-20000955.692374945,96,14,11.706835521204962,81.2190551851192,9,3,384160385.344794,1,High
PRG-1285,Sustainment Program 286,Sustainment,Fixed Price,Build,385735125.7108041,127584331.57712252,118851069.96188188,115311117.79953878,0.9315491055423092,1.0306991401167152,-8733261.615240648,3539952.1623430997,72,6,10.021152192620677,25.667589214216758,27,3,457368408.6063055,1,High
PRG-1286,Missile Program 287,Missile,Fixed Price,Build,366789355.1203858,324787813.24712545,296450665.55536973,307215335.45905215,0.9127518135349664,0.964960505999489,-28337147.691755712,-10764669.90368241,92,11,4.218540488340359,80.38827403088735,29,0,448762162.0263491,1,High
PRG-1287,Radar Program 288,Radar,Cost Plus,Design,498884214.7375147,431574485.6395581,476214471.1886229,403074273.52801424,1.10343518218625,1.1814558816181189,44639985.549064815,73140197.66060865,82,4,2.430274945196933,50.120913353846454,36,1,471512969.5094578,0,Low
PRG-1288,ISR Program 289,ISR,Cost Plus,Design,115499221.56473362,46969148.499379024,41866143.39967003,46025366.36582397,0.8913541066264707,0.9096319422403911,-5103005.099708997,-4159222.966153942,0,0,7.628124420782722,69.45327912863814,33,2,138846074.56318104,1,High
PRG-1289,Radar Program 290,Radar,Cost Plus,Deployment,318469464.5375058,135987160.76941097,144700460.9538035,135143405.09277675,1.0640744327265381,1.0707178856006017,8713300.184392542,9557055.861026764,41,8,10.736791642972252,67.24395722167903,34,3,319208171.7440296,0,Low
PRG-1290,Radar Program 291,Radar,Fixed Price,Build,219528036.39028597,129190804.19251174,136880663.7160106,113213498.28857085,1.0595232731273965,1.2090489719442667,7689859.523498863,23667165.42743975,12,4,6.878162875899717,27.657201365690277,30,3,220271899.29319188,0,Low
PRG-1291,Missile Program 292,Missile,Cost Plus,Design,382821310.7964228,179571031.65799835,155149906.41590413,187361973.06702602,0.8640029796754444,0.8280757502505672,-24421125.24209422,-32212066.651121885,92,4,3.3121182672612623,30.92497263361561,21,1,487203284.1576552,1,High
PRG-1292,Sustainment Program 293,Sustainment,Cost Plus,Build,442144090.68314064,121162523.14504784,131926302.39155167,127390739.103846,1.0888375296841428,1.0356035557970065,10763779.24650383,4535563.287705675,10,3,3.6452090950476177,41.981056105578574,26,1,419774056.10665166,0,Low
PRG-1293,Radar Program 294,Radar,Cost Plus,Build,192767684.2231065,120661597.17980927,108304544.0023842,123747533.67553467,0.8975891794386688,0.8752056771196597,-12357053.177425072,-15442989.673150465,94,14,4.542374896841572,57.15158013452763,13,1,235421753.61123562,1,High
PRG-1294,Missile Program 295,Missile,Cost Plus,Build,253781836.82199526,87785743.69616896,78860077.72801933,93719562.74833688,0.898324424988164,0.8414473501096094,-8925665.968149632,-14859485.020317554,89,9,5.195512512431928,3.8910820774214927,23,1,314512388.9911344,1,High
PRG-1295,ISR Program 296,ISR,Cost Plus,Test,223320967.18149745,92101794.60354182,72615309.29217012,85821088.46070923,0.7884244775549429,0.8461243104067014,-19486485.3113717,-13205779.168539107,90,14,3.684690566725094,57.40555057818213,36,3,316248594.5562789,1,High
PRG-1296,Missile Program 297,Missile,Cost Plus,Test,230736853.8694865,177667173.76744908,184391267.6145391,191522419.30982545,1.0378465740435048,0.9627659690130046,6724093.847090006,-7131151.695286363,18,9,10.373971145081956,83.23663584650009,28,1,243107576.665448,1,High
PRG-1297,ISR Program 298,ISR,Fixed Price,Build,326377771.4780209,201555127.67952764,186773531.13310096,208232439.5425176,0.9266622649763125,0.89694733223814,-14781596.546426684,-21458908.409416646,94,12,11.580747115054496,24.89206992574188,22,3,396724738.61105704,1,High
PRG-1298,Avionics Program 299,Avionics,Fixed Price,Build,297993529.2147103,115025902.87819304,99693632.97002757,115995734.20784898,0.8667059373191652,0.8594594762544439,-15332269.90816547,-16302101.237821415,113,15,5.853370550725192,21.119372002905802,30,2,386978889.27897,1,High
PRG-1299,Missile Program 300,Missile,Cost Plus,Design,364169346.92618656,159309498.3779728,141029435.55591768,138929100.49510193,0.8852544072501916,1.0151180354103697,-18280062.82205513,2100335.0608157516,103,1,6.626842503014123,45.07375878182873,8,3,442364496.2762835,1,High
PRG-1300,Radar Program 301,Radar,Cost Plus,Build,465366992.8773507,179263668.64439294,159751287.0448812,151115949.33545557,0.8911526147653563,1.0571437875843035,-19512381.599511743,8635337.709425628,41,5,1.6425581751008056,79.00297691639159,11,4,551811605.3216553,1,High
PRG-1301,Avionics Program 302,Avionics,Fixed Price,Test,471138602.8292433,424076493.158498,448697278.225085,435115427.37660587,1.0580574152630173,1.0312143628884103,24620785.06658703,13581850.848479152,42,7,8.749041168367587,7.82590076835702,30,3,462334347.754302,0,Low
PRG-1302,ISR Program 303,ISR,Fixed Price,Deployment,128570667.1049898,81204495.14751735,89850893.30949736,69287688.38045779,1.1064768415378092,1.296780068864865,8646398.161980003,20563204.929039568,10,14,8.679591052659422,22.15584993859303,14,3,125634584.41342391,0,Low
PRG-1303,Radar Program 304,Radar,Cost Plus,Build,333483231.8260077,234009443.99870354,215568489.04787225,208527590.7950009,0.9211956806711893,1.0337648280787606,-18440954.950831294,7040898.252871335,15,0,3.272928086576256,31.238781220203727,20,0,375471094.94849825,1,High
PRG-1304,Missile Program 305,Missile,Fixed Price,Test,469128146.9110604,364580141.3129374,301423616.5106638,352424555.5747473,0.8267691581476919,0.8552855121547667,-63156524.80227357,-51000939.06408352,19,3,5.73973387151938,39.025862894719545,5,4,614276485.3873341,1,High
PRG-1305,Avionics Program 306,Avionics,Fixed Price,Test,388888156.4475092,257473531.0764758,203550494.45932782,259523751.52110597,0.7905686212027303,0.784323181467165,-53923036.61714798,-55973257.06177816,44,8,3.9781515573027555,32.78420388534416,30,4,531724040.679863,1,High
PRG-1306,ISR Program 307,ISR,Fixed Price,Build,245687491.13744777,106746102.13009648,108144621.13903739,88640351.39846286,1.0131013590288895,1.2200382718802347,1398519.0089409053,19504269.740574524,57,12,4.112774949474441,68.25597934324998,30,4,263976355.34780598,1,High
PRG-1307,ISR Program 308,ISR,Cost Plus,Deployment,264005198.0937876,197970281.066569,170319965.1833647,176918025.99360678,0.8603309762746324,0.9627055481023707,-27650315.88320431,-6598060.810242087,64,6,4.054677235095301,36.67430989299597,31,1,336152729.44350344,1,High
PRG-1308,Radar Program 309,Radar,Fixed Price,Build,358997173.6079585,108231126.62957524,85458717.5696427,107769693.81399195,0.7895946409402916,0.7929754140077868,-22772409.059932545,-22310976.244349256,26,0,11.441780955164115,32.412421460141935,14,1,495837082.66350263,1,High
PRG-1309,Avionics Program 310,Avionics,Fixed Price,Build,197901565.5227038,70973343.1231017,58252003.424605794,76633495.9495375,0.820758905545269,0.7601376226260673,-12721339.698495902,-18381492.524931706,77,6,1.021226786606734,95.29287906260143,7,0,264529851.08614218,1,High
PRG-1310,Radar Program 311,Radar,Fixed Price,Test,242540362.35200566,198464428.4301136,221395673.1210948,206570073.60672066,1.1155433488629227,1.0717703162685603,22931244.69098118,14825599.514374137,86,13,3.802496665072903,14.245807228426976,34,4,235187768.72672898,0,Low
PRG-1311,ISR Program 312,ISR,Cost Plus,Deployment,317638835.19356585,141336971.3559751,116657922.64463702,122963398.35236678,0.8253885839312295,0.9487207104535235,-24679048.711338073,-6305475.707729757,51,2,9.9132047533249,70.48734679721188,10,2,427106906.3562827,1,High
PRG-1312,Missile Program 313,Missile,Fixed Price,Build,413544858.4734564,239845964.60374984,257653767.3824935,220767950.62977284,1.0742468309115143,1.1670795812865884,17807802.778743654,36885816.752720654,98,8,4.354024798134078,51.870172829461666,16,4,424270509.568372,1,Medium
PRG-1313,Avionics Program 314,Avionics,Cost Plus,Design,436084189.9586604,221111052.58270735,188054979.67999592,213508136.61794597,0.850500133228995,0.8807860096521931,-33056072.90271142,-25453156.937950045,30,8,10.115126327196949,13.885138675082976,6,4,555597244.864137,1,High
PRG-1314,ISR Program 315,ISR,Cost Plus,Design,258603517.6671671,106209246.2956054,106283013.26101124,100835191.58367853,1.0006945437236276,1.0540269879173265,73766.9654058367,5447821.677332714,70,12,1.803454022379348,18.565769561737035,6,4,272523404.7855862,1,High
PRG-1315,Missile Program 316,Missile,Cost Plus,Deployment,120685117.09443831,39563776.76946985,34832399.14006777,36818441.70041519,0.8804113758660893,0.9460584840470035,-4731377.629402079,-1986042.5603474155,40,15,11.388061410735512,71.49168892649178,6,0,149154916.35032025,1,High
PRG-1316,Radar Program 317,Radar,Fixed Price,Design,210064305.48337695,89936350.44613773,91396145.64733754,80151327.20704594,1.0162314258245788,1.1402948501556827,1459795.2011998147,11244818.440291598,119,14,1.9939476437155976,49.79675587786656,14,3,223415678.94949946,1,High
PRG-1317,Missile Program 318,Missile,Cost Plus,Deployment,89591615.93462846,50230349.38350001,40483803.74224434,43831014.972480305,0.8059630131806872,0.9236337275708185,-9746545.64125567,-3347211.230235964,110,0,2.533371214330877,49.348415776321694,35,3,121254505.33540267,1,High
PRG-1318,Avionics Program 319,Avionics,Cost Plus,Design,198597637.5276922,56283971.86114723,52833538.95819496,60646822.05560955,0.9386959948124397,0.8711674769990377,-3450432.9029522687,-7813283.097414583,53,7,11.775838492367168,42.30863863003276,36,3,232615445.1637174,1,High
PRG-1319,Missile Program 320,Missile,Cost Plus,Design,65712132.93842019,34867135.948625445,29334428.06849167,35082823.78561183,0.8413202653557242,0.8361478610659131,-5532707.880133774,-5748395.717120159,32,5,10.370546413211988,24.097716026311733,13,2,84053073.99847437,1,High
PRG-1320,Missile Program 321,Missile,Cost Plus,Design,313867220.9801675,125348342.70711932,137396976.4586372,104187141.4347717,1.096121205045925,1.318751763092158,12048633.751517892,33209835.023865506,59,6,7.030902260165918,25.06088744030598,22,4,311199390.5087183,0,Low
PRG-1321,Avionics Program 322,Avionics,Fixed Price,Design,112824972.71674684,54600783.67894327,57374430.34751947,58214918.51715133,1.0507986604164046,0.9855623233521449,2773646.6685762033,-840488.1696318612,52,10,8.292136621352963,48.003099942621695,25,4,116879400.707601,1,Medium
PRG-1322,Missile Program 323,Missile,Fixed Price,Build,79529511.34874983,38983784.02841068,41631698.43977955,35806569.1729675,1.067923483503785,1.1626832562112592,2647914.4113688692,5825129.266812049,42,0,5.866285532910402,75.350056344561,30,3,79002814.86807899,0,Low
PRG-1323,Missile Program 324,Missile,Cost Plus,Build,135915011.0551073,56173001.48323246,57518717.91982146,59930795.03196119,1.0239566411097099,0.9597522924424187,1345716.4365890026,-2412077.112139724,21,10,7.018828980385108,44.85978080171347,25,4,145566779.8344557,1,High
PRG-1324,Missile Program 325,Missile,Fixed Price,Build,404037473.2119333,366484985.0516009,305988299.6335527,356368389.9886411,0.834927246993406,0.8586291832541763,-60496685.4180482,-50380090.35508841,35,3,9.680562438558189,28.131517387388293,7,3,528504701.5698085,1,High
PRG-1325,ISR Program 326,ISR,Cost Plus,Build,330617018.2753118,163846679.49574962,129419927.73939197,151675413.67753726,0.789884348817391,0.85326899463442,-34426751.756357655,-22255485.938145295,52,10,7.313826289677375,15.624123976064242,34,2,456268382.5575323,1,High
PRG-1326,Radar Program 327,Radar,Fixed Price,Build,279268137.119854,238896417.60450384,236456757.08938265,200444595.39752078,0.9897877894545908,1.1796614252454287,-2439660.5151211917,36012161.69186187,33,10,2.1104631922792483,76.48129483558401,9,2,296309072.4023794,1,High
PRG-1327,Sustainment Program 328,Sustainment,Cost Plus,Build,303717256.137841,204618709.02595773,222577179.9269031,183483731.89268744,1.0877655371125774,1.2130622024686086,17958470.900945365,39093448.03421566,71,10,7.156951303554614,30.58372404125671,13,4,301683549.9460531,0,Low
PRG-1328,Sustainment Program 329,Sustainment,Fixed Price,Deployment,268918684.3286497,129921784.04381035,135388307.52566418,123436356.1906162,1.0420754958230136,1.0968268320930603,5466523.481853828,11951951.335047975,86,5,3.9466316228498686,58.95063304034679,29,1,273392610.7754756,0,Low
PRG-1329,Sustainment Program 330,Sustainment,Cost Plus,Deployment,403141684.1464336,327108779.8716433,365973158.9688919,281204642.1823579,1.11881178827575,1.301447785956402,38864379.097248614,84768516.78653401,4,8,6.272007205258744,79.84321908001345,20,4,395185696.3195625,0,Low
PRG-1330,ISR Program 331,ISR,Cost Plus,Build,264464150.3479145,69651339.3617297,74598679.01561333,69958588.33775458,1.0710300720592025,1.0663262479719682,4947339.653883636,4640090.677858755,75,2,5.2953348874537305,52.8973236912958,30,3,264577031.95922276,0,Low
